Transaction_ID,Timestamp,Store,Cashier_ID,Transaction_Type,Payment_Method,Amount_USD
TXN-17963,06/05/2026 9:35,Store 4,106,Completed,Mobile App,40.68
TXN-17964,13/05/2026 21:27,Store 3,103,Completed,Credit Card,33.42
TXN-17965,07/05/2026 21:13,Store 3,104,Completed,Cash,19.2
TXN-17966,04/05/2026 17:44,Store 3,101,Completed,Cash,21.82
TXN-17967,21/05/2026 13:40,Store 6,105,Completed,Cash,44.58
TXN-17968,10/05/2026 10:16,Store 3,110,Completed,Mobile App,15.47
TXN-17969,04/05/2026 16:18,Store 1,105,Completed,Mobile App,18.18
TXN-17970,21/05/2026 11:15,Store 4,106,Completed,Mobile App,12.44
TXN-17971,04/05/2026 8:00,Store 5,104,Completed,Cash,25.79
TXN-17972,12/05/2026 10:17,Store 2,107,Completed,Mobile App,8.6
TXN-17973,11/05/2026 18:00,Store 1,100,Completed,Credit Card,27.7
TXN-17974,25/05/2026 17:07,Store 2,110,Completed,Cash,29.71
TXN-17975,09/05/2026 10:21,Store 2,106,Completed,Cash,7.39
TXN-17976,03/05/2026 18:52,Store 1,101,Completed,Mobile App,35.83
TXN-17977,08/05/2026 7:01,Store 4,106,Completed,Cash,24.38
TXN-17978,27/05/2026 13:13,Store 6,106,Completed,Mobile App,35.02
TXN-17979,04/05/2026 15:04,Store 4,110,Completed,Credit Card,9.68
TXN-17980,20/05/2026 9:13,Store 3,100,Completed,Cash,7.51
TXN-17981,12/05/2026 7:22,Store 4,109,Completed,Credit Card,34.58
TXN-17982,29/05/2026 21:07,Store 2,106,Completed,Mobile App,13.16
TXN-17983,11/05/2026 13:31,Store 5,101,Completed,Credit Card,37.78
TXN-17984,20/05/2026 20:08,Store 4,106,Completed,Cash,37.47
TXN-17985,03/05/2026 17:36,Store 2,109,Completed,Credit Card,21.42
TXN-17986,03/05/2026 16:53,Store 2,101,Completed,Cash,43.28
TXN-17987,24/05/2026 11:52,Store 5,109,Completed,Mobile App,10.59
TXN-17988,12/05/2026 16:58,Store 6,104,Completed,Credit Card,14.44
TXN-17989,04/05/2026 13:24,Store 3,104,Completed,Cash,22.12
TXN-17990,17/05/2026 17:26,Store 6,106,Completed,Mobile App,27.49
TXN-17991,04/05/2026 7:35,Store 4,108,Completed,Cash,19.91
TXN-17992,19/05/2026 8:33,Store 1,106,Completed,Cash,39.15
TXN-17993,12/05/2026 17:32,Store 5,104,Completed,Mobile App,35.11
TXN-17994,06/05/2026 21:19,Store 2,110,Refund,Mobile App,23.86
TXN-17995,04/05/2026 16:36,Store 4,104,Completed,Mobile App,6.29
TXN-17996,27/05/2026 20:47,Store 4,105,Completed,Mobile App,21.64
TXN-17997,03/05/2026 14:42,Store 4,100,Completed,Cash,20.11
TXN-17998,08/05/2026 11:34,Store 6,106,Completed,Mobile App,39.35
TXN-17999,20/05/2026 9:12,Store 2,107,Completed,Credit Card,13.94
TXN-18000,21/05/2026 12:18,Store 1,102,Completed,Credit Card,42.37
TXN-18001,16/05/2026 19:00,Store 6,102,Completed,Cash,44.82
TXN-18002,14/05/2026 16:26,Store 2,100,Completed,Credit Card,10.14
TXN-18003,13/05/2026 21:30,Store 2,109,Completed,Cash,35.98
TXN-18004,12/05/2026 21:32,Store 6,101,Completed,Cash,17.05
TXN-18005,21/05/2026 23:15,Store 3,103,Void,Cash,32.66
TXN-18006,06/05/2026 20:11,Store 3,110,Completed,Mobile App,38.07
TXN-18007,20/05/2026 13:54,Store 4,108,Completed,Mobile App,24.2
TXN-18008,17/05/2026 9:45,Store 2,106,Completed,Cash,11.66
TXN-18009,23/05/2026 14:51,Store 3,102,Refund,Credit Card,11.13
TXN-18010,18/05/2026 17:32,Store 2,107,Completed,Credit Card,38.74
TXN-18011,15/05/2026 13:11,Store 6,101,Completed,Mobile App,41.3
TXN-18012,05/05/2026 10:23,Store 5,104,Completed,Cash,25.4
TXN-18013,01/05/2026 9:56,Store 2,106,Completed,Mobile App,38.37
TXN-18014,03/05/2026 16:56,Store 2,107,Completed,Credit Card,37.93
TXN-18015,23/05/2026 10:26,Store 2,108,Completed,Credit Card,23.86
TXN-18016,21/05/2026 11:39,Store 3,102,Completed,Credit Card,11.75
TXN-18017,20/05/2026 19:14,Store 5,102,Completed,Cash,18.21
TXN-18018,29/05/2026 18:52,Store 3,103,Completed,Mobile App,32.1
TXN-18019,28/05/2026 18:33,Store 1,100,Completed,Mobile App,42.35
TXN-18020,16/05/2026 13:01,Store 6,110,Completed,Credit Card,19.79
TXN-18021,28/05/2026 13:43,Store 1,110,Completed,Cash,41.89
TXN-18022,01/05/2026 11:15,Store 5,108,Completed,Credit Card,22.14
TXN-18023,15/05/2026 7:15,Store 6,101,Completed,Credit Card,29.89
TXN-18024,03/05/2026 9:26,Store 6,100,Completed,Mobile App,41.06
TXN-18025,11/05/2026 10:05,Store 2,107,Completed,Mobile App,19.68
TXN-18026,16/05/2026 21:14,Store 4,101,Completed,Mobile App,23.08
TXN-18027,29/05/2026 16:18,Store 4,100,Completed,Mobile App,5.47
TXN-18028,08/05/2026 8:57,Store 3,104,Completed,Cash,21.11
TXN-18029,09/05/2026 11:57,Store 2,109,Completed,Credit Card,14.18
TXN-18030,21/05/2026 7:32,Store 5,110,Completed,Mobile App,26.02
TXN-18031,22/05/2026 21:57,Store 3,110,Completed,Cash,24.98
TXN-18032,28/05/2026 13:22,Store 2,106,Completed,Cash,14.79
TXN-18033,27/05/2026 19:32,Store 1,104,Completed,Mobile App,6.24
TXN-18034,24/05/2026 17:10,Store 3,103,Completed,Cash,27.26
TXN-18035,24/05/2026 9:41,Store 6,105,Completed,Credit Card,37.63
TXN-18036,01/05/2026 11:13,Store 3,109,Completed,Cash,15.27
TXN-18037,15/05/2026 18:51,Store 6,101,Completed,Cash,19.38
TXN-18038,15/05/2026 18:03,Store 3,102,Refund,Mobile App,11.91
TXN-18039,30/05/2026 19:54,Store 6,102,Completed,Mobile App,10.91
TXN-18040,07/05/2026 7:39,Store 6,110,Void,Mobile App,22.3
TXN-18041,02/05/2026 17:14,Store 6,101,Discount applied,Mobile App,34.94
TXN-18042,29/05/2026 9:24,Store 1,110,Completed,Credit Card,9.71
TXN-18043,27/05/2026 7:58,Store 5,105,Completed,Mobile App,33.6
TXN-18044,17/05/2026 22:47,Store 3,103,Void,Cash,23.09
TXN-18045,05/05/2026 16:51,Store 6,108,Completed,Credit Card,9.84
TXN-18046,05/05/2026 19:09,Store 3,109,Completed,Credit Card,23.9
TXN-18047,06/05/2026 18:15,Store 3,103,Completed,Mobile App,22.26
TXN-18048,13/05/2026 12:00,Store 4,100,Completed,Credit Card,15.65
TXN-18049,12/05/2026 17:57,Store 4,102,Completed,Mobile App,16.87
TXN-18050,14/05/2026 7:13,Store 5,102,Completed,Cash,33.95
TXN-18051,17/05/2026 19:30,Store 4,100,Completed,Credit Card,41.52
TXN-18052,03/05/2026 16:18,Store 3,104,Completed,Credit Card,23.43
TXN-18053,14/05/2026 19:36,Store 6,101,Completed,Mobile App,29.38
TXN-18054,09/05/2026 14:07,Store 6,105,Completed,Cash,20.74
TXN-18055,09/05/2026 16:21,Store 2,107,Completed,Mobile App,19.62
TXN-18056,06/05/2026 20:31,Store 3,108,Refund,Credit Card,20.67
TXN-18057,02/05/2026 13:16,Store 2,110,Refund,Credit Card,17.34
TXN-18058,15/05/2026 7:13,Store 3,100,Completed,Cash,7.13
TXN-18059,04/05/2026 12:41,Store 2,109,Void,Credit Card,17.02
TXN-18060,29/05/2026 9:20,Store 3,108,Completed,Credit Card,43
TXN-18061,17/05/2026 9:52,Store 4,102,Completed,Mobile App,6.55
TXN-18062,03/05/2026 15:28,Store 2,101,Completed,Cash,16.23
TXN-18063,15/05/2026 17:08,Store 2,107,Completed,Mobile App,9.48
TXN-18064,30/05/2026 9:26,Store 3,101,Completed,Cash,39.66
TXN-18065,28/05/2026 13:34,Store 6,104,Completed,Cash,5.34
TXN-18066,16/05/2026 17:46,Store 1,102,Completed,Mobile App,21.74
TXN-18067,25/05/2026 20:59,Store 3,103,Completed,Credit Card,38.53
TXN-18068,19/05/2026 12:39,Store 3,105,Completed,Credit Card,29.93
TXN-18069,13/05/2026 11:01,Store 5,109,Completed,Credit Card,27.28
TXN-18070,28/05/2026 18:34,Store 3,103,Completed,Cash,34.73
TXN-18071,21/05/2026 10:31,Store 4,109,Completed,Mobile App,40.42
TXN-18072,28/05/2026 13:31,Store 3,105,Completed,Cash,34.69
TXN-18073,25/05/2026 9:19,Store 6,109,Completed,Cash,38.56
TXN-18074,05/05/2026 19:12,Store 6,105,Completed,Cash,35.5
TXN-18075,02/05/2026 14:08,Store 2,109,Completed,Credit Card,34.05
TXN-18076,07/05/2026 20:53,Store 2,100,Completed,Credit Card,11.79
TXN-18077,22/05/2026 8:35,Store 4,105,Completed,Mobile App,12.12
TXN-18078,12/05/2026 13:01,Store 3,102,Completed,Cash,28.24
TXN-18079,25/05/2026 8:54,Store 5,104,Completed,Mobile App,17.36
TXN-18080,26/05/2026 15:17,Store 4,102,Completed,Credit Card,39.65
TXN-18081,01/05/2026 15:10,Store 1,105,Completed,Mobile App,16.75
TXN-18082,27/05/2026 9:37,Store 6,104,Completed,Credit Card,37.49
TXN-18083,11/05/2026 21:40,Store 1,100,Completed,Mobile App,9.73
TXN-18084,09/05/2026 10:56,Store 1,105,Completed,Credit Card,19.85
TXN-18085,29/05/2026 14:40,Store 3,104,Completed,Credit Card,30.52
TXN-18086,07/05/2026 9:05,Store 3,102,Completed,Credit Card,39.86
TXN-18087,02/05/2026 19:22,Store 5,105,Completed,Credit Card,18.14
TXN-18088,29/05/2026 18:43,Store 4,104,Completed,Credit Card,14.28
TXN-18089,07/05/2026 20:04,Store 3,108,Completed,Mobile App,30.02
TXN-18090,01/05/2026 8:25,Store 5,109,Completed,Credit Card,32.65
TXN-18091,16/05/2026 18:43,Store 5,109,Completed,Credit Card,33.07
TXN-18092,09/05/2026 19:55,Store 3,103,Completed,Cash,6.23
TXN-18093,03/05/2026 19:20,Store 3,104,Completed,Credit Card,17.44
TXN-18094,12/05/2026 17:44,Store 1,104,Completed,Mobile App,28.82
TXN-18095,11/05/2026 18:19,Store 3,103,Completed,Credit Card,38.04
TXN-18096,18/05/2026 18:21,Store 2,108,Completed,Cash,5.57
TXN-18097,23/05/2026 16:38,Store 1,106,Completed,Credit Card,32.62
TXN-18098,13/05/2026 14:40,Store 3,108,Completed,Credit Card,20.58
TXN-18099,12/05/2026 18:38,Store 6,104,Completed,Credit Card,38.45
TXN-18100,12/05/2026 14:21,Store 6,105,Completed,Credit Card,19.83
TXN-18101,18/05/2026 17:34,Store 1,104,Completed,Cash,31.17
TXN-18102,12/05/2026 14:14,Store 2,109,Completed,Credit Card,42.07
TXN-18103,10/05/2026 7:32,Store 3,110,Completed,Mobile App,37.25
TXN-18104,16/05/2026 8:12,Store 5,106,Completed,Cash,29.94
TXN-18105,11/05/2026 16:53,Store 2,101,Completed,Credit Card,34.96
TXN-18106,01/05/2026 19:47,Store 2,109,Completed,Cash,35.28
TXN-18107,19/05/2026 10:41,Store 3,110,Completed,Credit Card,41.27
TXN-18108,24/05/2026 18:29,Store 3,103,Completed,Credit Card,9.37
TXN-18109,28/05/2026 13:54,Store 5,104,Completed,Credit Card,24.98
TXN-18110,20/05/2026 15:55,Store 6,101,Completed,Cash,26.67
TXN-18111,29/05/2026 16:44,Store 3,105,Completed,Mobile App,25.67
TXN-18112,27/05/2026 17:43,Store 3,103,Completed,Credit Card,32.47
TXN-18113,18/05/2026 11:32,Store 2,105,Completed,Credit Card,43.02
TXN-18114,04/05/2026 11:00,Store 1,105,Completed,Mobile App,25.53
TXN-18115,27/05/2026 11:40,Store 6,100,Completed,Credit Card,13.42
TXN-18116,08/05/2026 8:11,Store 2,104,Completed,Credit Card,10.48
TXN-18117,09/05/2026 12:48,Store 6,105,Completed,Credit Card,35.98
TXN-18118,06/05/2026 18:07,Store 3,108,Completed,Credit Card,19.27
TXN-18119,17/05/2026 15:28,Store 2,107,Completed,Cash,36.27
TXN-18120,08/05/2026 18:04,Store 1,108,Completed,Credit Card,38.06
TXN-18121,10/05/2026 8:21,Store 4,102,Completed,Credit Card,23.31
TXN-18122,30/05/2026 7:00,Store 3,104,Completed,Credit Card,11.41
TXN-18123,13/05/2026 7:21,Store 3,109,Completed,Credit Card,44.22
TXN-18124,04/05/2026 12:22,Store 2,100,Completed,Credit Card,26.86
TXN-18125,08/05/2026 14:45,Store 4,104,Completed,Credit Card,44.25
TXN-18126,25/05/2026 23:46,Store 3,103,Void,Cash,42.62
TXN-18127,08/05/2026 8:24,Store 1,106,Completed,Cash,22.98
TXN-18128,12/05/2026 12:51,Store 3,102,Completed,Cash,43.84
TXN-18129,18/05/2026 19:06,Store 2,105,Completed,Cash,26.82
TXN-18130,05/05/2026 7:34,Store 2,102,Completed,Mobile App,36.4
TXN-18131,29/05/2026 12:27,Store 6,109,Completed,Credit Card,13.58
TXN-18132,23/05/2026 16:39,Store 3,104,Completed,Cash,24.54
TXN-18133,14/05/2026 8:01,Store 4,102,Completed,Credit Card,36.66
TXN-18134,15/05/2026 8:39,Store 3,110,Completed,Credit Card,18.7
TXN-18135,24/05/2026 16:28,Store 5,105,Completed,Cash,38.71
TXN-18136,27/05/2026 10:54,Store 3,100,Completed,Credit Card,29.79
TXN-18137,04/05/2026 20:32,Store 6,106,Completed,Mobile App,36.63
TXN-18138,05/05/2026 11:50,Store 2,107,Completed,Cash,27.75
TXN-18139,19/05/2026 13:43,Store 5,101,Completed,Credit Card,11.31
TXN-18140,13/05/2026 19:01,Store 3,103,Completed,Cash,38.79
TXN-18141,13/05/2026 15:06,Store 2,110,Completed,Cash,30.53
TXN-18142,30/05/2026 12:38,Store 1,102,Void,Cash,23.47
TXN-18143,10/05/2026 12:17,Store 1,110,Completed,Cash,37.26
TXN-18144,17/05/2026 9:11,Store 2,101,Completed,Credit Card,30.17
TXN-18145,01/05/2026 19:58,Store 5,101,Completed,Mobile App,26.73
TXN-18146,28/05/2026 17:03,Store 5,106,Completed,Mobile App,5.39
TXN-18147,27/05/2026 13:11,Store 5,101,Completed,Cash,15.78
TXN-18148,15/05/2026 8:17,Store 2,109,Completed,Mobile App,40.09
TXN-18149,14/05/2026 7:34,Store 6,101,Completed,Credit Card,16.85
TXN-18150,13/05/2026 12:17,Store 2,110,Completed,Mobile App,42.06
TXN-18151,07/05/2026 18:25,Store 5,110,Completed,Cash,40.92
TXN-18152,29/05/2026 18:20,Store 3,103,Completed,Cash,32.11
TXN-18153,08/05/2026 16:17,Store 2,107,Completed,Mobile App,14.57
TXN-18154,01/05/2026 12:56,Store 6,100,Completed,Cash,29.74
TXN-18155,22/05/2026 9:03,Store 3,104,Completed,Credit Card,27.7
TXN-18156,02/05/2026 12:10,Store 3,106,Completed,Cash,17.78
TXN-18157,24/05/2026 14:45,Store 5,100,Completed,Cash,38.25
TXN-18158,08/05/2026 11:08,Store 3,101,Completed,Mobile App,34.59
TXN-18159,03/05/2026 15:37,Store 3,101,Completed,Cash,5
TXN-18160,21/05/2026 10:25,Store 6,100,Completed,Mobile App,44.9
TXN-18161,28/05/2026 7:06,Store 6,106,Completed,Cash,41.81
TXN-18162,20/05/2026 11:02,Store 5,100,Completed,Credit Card,20.93
TXN-18163,03/05/2026 18:03,Store 6,105,Completed,Mobile App,24.74
TXN-18164,12/05/2026 10:05,Store 5,108,Completed,Mobile App,13.47
TXN-18165,20/05/2026 16:48,Store 5,104,Completed,Mobile App,31.29
TXN-18166,25/05/2026 20:29,Store 6,102,Completed,Credit Card,5.85
TXN-18167,07/05/2026 7:03,Store 3,102,Completed,Mobile App,44.12
TXN-18168,29/05/2026 14:10,Store 5,106,Completed,Mobile App,31.42
TXN-18169,29/05/2026 18:51,Store 4,102,Completed,Mobile App,31.8
TXN-18170,17/05/2026 18:55,Store 2,106,Refund,Credit Card,23.64
TXN-18171,22/05/2026 19:44,Store 6,105,Completed,Credit Card,10.74
TXN-18172,14/05/2026 21:55,Store 4,104,Completed,Credit Card,32.14
TXN-18173,05/05/2026 8:15,Store 4,104,Completed,Cash,25.56
TXN-18174,30/05/2026 19:44,Store 3,103,Completed,Cash,32.39
TXN-18175,10/05/2026 9:38,Store 1,109,Completed,Cash,17.08
TXN-18176,11/05/2026 10:12,Store 5,109,Completed,Credit Card,43.31
TXN-18177,01/05/2026 16:00,Store 5,104,Completed,Cash,24.6
TXN-18178,19/05/2026 10:54,Store 5,102,Completed,Credit Card,42.34
TXN-18179,07/05/2026 18:58,Store 3,103,Completed,Mobile App,18.61
TXN-18180,24/05/2026 21:44,Store 2,100,Completed,Cash,40.25
TXN-18181,15/05/2026 19:29,Store 4,109,Completed,Credit Card,18.68
TXN-18182,25/05/2026 13:34,Store 6,109,Completed,Cash,31.05
TXN-18183,15/05/2026 8:43,Store 3,106,Completed,Credit Card,32.47
TXN-18184,22/05/2026 19:48,Store 3,105,Completed,Credit Card,16.54
TXN-18185,19/05/2026 8:16,Store 2,110,Completed,Credit Card,11.65
TXN-18186,19/05/2026 14:09,Store 4,102,Completed,Cash,14.42
TXN-18187,03/05/2026 9:04,Store 6,104,Completed,Credit Card,30.8
TXN-18188,27/05/2026 15:42,Store 4,102,Completed,Mobile App,30.86
TXN-18189,02/05/2026 14:21,Store 2,107,Completed,Cash,5.62
TXN-18190,26/05/2026 16:22,Store 6,101,Void,Cash,25.13
TXN-18191,21/05/2026 21:04,Store 2,101,Completed,Mobile App,44.66
TXN-18192,25/05/2026 21:53,Store 3,103,Void,Cash,39.61
TXN-18193,09/05/2026 20:46,Store 3,103,Completed,Mobile App,5.44
TXN-18194,17/05/2026 21:24,Store 3,103,Completed,Credit Card,10.18
TXN-18195,16/05/2026 18:48,Store 4,105,Completed,Mobile App,32.34
TXN-18196,06/05/2026 13:51,Store 1,106,Void,Cash,26.76
TXN-18197,23/05/2026 21:26,Store 3,103,Completed,Mobile App,36.38
TXN-18198,11/05/2026 16:16,Store 1,106,Completed,Mobile App,6.97
TXN-18199,13/05/2026 12:04,Store 4,104,Completed,Mobile App,19.93
TXN-18200,27/05/2026 12:25,Store 2,107,Completed,Mobile App,31.74
TXN-18201,13/05/2026 12:18,Store 2,105,Completed,Credit Card,21.51
TXN-18202,17/05/2026 17:11,Store 3,101,Completed,Cash,44.64
TXN-18203,21/05/2026 14:32,Store 3,101,Completed,Cash,24.48
TXN-18204,11/05/2026 9:47,Store 2,110,Completed,Cash,42.22
TXN-18205,03/05/2026 19:12,Store 4,104,Completed,Credit Card,44.29
TXN-18206,28/05/2026 19:39,Store 6,104,Completed,Credit Card,10.61
TXN-18207,19/05/2026 15:31,Store 6,101,Completed,Credit Card,18.99
TXN-18208,24/05/2026 12:45,Store 5,104,Refund,Credit Card,21.42
TXN-18209,22/05/2026 12:34,Store 3,101,Completed,Mobile App,7.42
TXN-18210,24/05/2026 12:10,Store 1,101,Void,Cash,6.13
TXN-18211,05/05/2026 10:34,Store 5,104,Completed,Cash,14.42
TXN-18212,16/05/2026 9:07,Store 6,101,Refund,Cash,10.64
TXN-18213,17/05/2026 19:09,Store 3,105,Completed,Credit Card,41.23
TXN-18214,16/05/2026 19:59,Store 3,103,Completed,Credit Card,27.29
TXN-18215,28/05/2026 15:04,Store 1,101,Completed,Credit Card,21.84
TXN-18216,06/05/2026 18:03,Store 1,110,Completed,Mobile App,41.68
TXN-18217,12/05/2026 11:04,Store 3,105,Completed,Credit Card,29.78
TXN-18218,25/05/2026 19:00,Store 2,106,Completed,Credit Card,32.1
TXN-18219,02/05/2026 7:29,Store 6,109,Completed,Mobile App,8.34
TXN-18220,27/05/2026 18:17,Store 2,108,Completed,Mobile App,26.87
TXN-18221,05/05/2026 16:06,Store 2,107,Completed,Cash,24.25
TXN-18222,06/05/2026 16:57,Store 1,110,Completed,Credit Card,43.18
TXN-18223,21/05/2026 17:17,Store 6,100,Completed,Mobile App,35.83
TXN-18224,28/05/2026 18:34,Store 3,100,Completed,Cash,32.55
TXN-18225,16/05/2026 15:04,Store 5,104,Completed,Cash,17.19
TXN-18226,30/05/2026 17:49,Store 5,102,Void,Credit Card,12.24
TXN-18227,30/05/2026 16:38,Store 2,104,Completed,Cash,34.42
TXN-18228,30/05/2026 8:35,Store 3,104,Completed,Credit Card,6.18
TXN-18229,05/05/2026 13:38,Store 6,106,Completed,Credit Card,42.14
TXN-18230,17/05/2026 16:08,Store 3,100,Completed,Credit Card,33.47
TXN-18231,14/05/2026 18:21,Store 3,109,Completed,Credit Card,5.53
TXN-18232,02/05/2026 14:00,Store 5,110,Completed,Mobile App,10.08
TXN-18233,17/05/2026 17:37,Store 6,110,Void,Mobile App,20.25
TXN-18234,07/05/2026 10:49,Store 4,108,Completed,Credit Card,8.71
TXN-18235,06/05/2026 8:47,Store 4,105,Completed,Cash,36.25
TXN-18236,17/05/2026 12:54,Store 1,105,Completed,Mobile App,31.01
TXN-18237,15/05/2026 17:56,Store 3,105,Completed,Credit Card,16.3
TXN-18238,20/05/2026 15:58,Store 5,100,Completed,Mobile App,15.34
TXN-18239,28/05/2026 13:03,Store 4,101,Completed,Cash,6.07
TXN-18240,26/05/2026 15:18,Store 2,110,Completed,Cash,33.03
TXN-18241,11/05/2026 8:44,Store 3,106,Completed,Credit Card,7.87
TXN-18242,19/05/2026 10:27,Store 6,108,Completed,Credit Card,27.15
TXN-18243,18/05/2026 7:14,Store 4,101,Completed,Cash,34.87
TXN-18244,20/05/2026 17:06,Store 3,103,Completed,Mobile App,21.46
TXN-18245,18/05/2026 19:42,Store 3,103,Completed,Mobile App,24.91
TXN-18246,07/05/2026 21:41,Store 6,105,Completed,Credit Card,32.61
TXN-18247,19/05/2026 12:45,Store 2,107,Completed,Credit Card,24.23
TXN-18248,01/05/2026 7:55,Store 2,104,Completed,Credit Card,24.66
TXN-18249,07/05/2026 14:11,Store 2,107,Refund,Cash,43.48
TXN-18250,14/05/2026 10:31,Store 3,106,Refund,Credit Card,6.51
TXN-18251,02/05/2026 11:37,Store 3,106,Completed,Cash,15.19
TXN-18252,19/05/2026 16:01,Store 5,110,Completed,Cash,35.85
TXN-18253,10/05/2026 12:36,Store 2,110,Completed,Credit Card,19.47
TXN-18254,08/05/2026 11:17,Store 2,107,Completed,Cash,32.31
TXN-18255,07/05/2026 14:38,Store 3,106,Void,Credit Card,9.01
TXN-18256,13/05/2026 20:48,Store 6,109,Completed,Credit Card,38.12
TXN-18257,25/05/2026 17:56,Store 1,101,Void,Cash,5.83
TXN-18258,22/05/2026 11:51,Store 5,100,Completed,Credit Card,24.39
TXN-18259,26/05/2026 9:15,Store 6,104,Completed,Credit Card,27.97
TXN-18260,13/05/2026 12:35,Store 3,105,Completed,Credit Card,27.11
TXN-18261,03/05/2026 20:02,Store 3,102,Completed,Cash,34.11
TXN-18262,21/05/2026 16:23,Store 2,107,Discount applied,Cash,35.93
TXN-18263,10/05/2026 14:56,Store 1,105,Completed,Credit Card,38.21
TXN-18264,25/05/2026 18:00,Store 3,103,Completed,Cash,39.25
TXN-18265,14/05/2026 16:39,Store 2,102,Completed,Cash,20.93
TXN-18266,15/05/2026 19:54,Store 5,102,Completed,Cash,29.62
TXN-18267,27/05/2026 17:53,Store 2,107,Completed,Credit Card,18.86
TXN-18268,22/05/2026 13:04,Store 6,105,Completed,Credit Card,40.43
TXN-18269,06/05/2026 15:54,Store 1,106,Completed,Cash,44.99
TXN-18270,10/05/2026 11:44,Store 5,100,Completed,Mobile App,44.26
TXN-18271,01/05/2026 19:39,Store 3,103,Completed,Cash,29.97
TXN-18272,21/05/2026 18:16,Store 5,106,Completed,Credit Card,36.88
TXN-18273,06/05/2026 8:18,Store 4,101,Completed,Credit Card,7.4
TXN-18274,25/05/2026 15:06,Store 6,105,Completed,Cash,12.05
TXN-18275,26/05/2026 18:37,Store 1,105,Completed,Cash,35.37
TXN-18276,04/05/2026 11:31,Store 6,102,Completed,Mobile App,41.87
TXN-18277,09/05/2026 14:14,Store 6,105,Completed,Mobile App,16.1
TXN-18278,07/05/2026 10:46,Store 2,110,Void,Credit Card,22.41
TXN-18279,05/05/2026 15:20,Store 5,102,Completed,Cash,21.4
TXN-18280,09/05/2026 22:39,Store 3,103,Void,Cash,22.58
TXN-18281,09/05/2026 14:14,Store 3,100,Completed,Credit Card,10.63
TXN-18282,03/05/2026 19:31,Store 3,101,Refund,Credit Card,21.44
TXN-18283,13/05/2026 16:18,Store 5,101,Completed,Mobile App,10.23
TXN-18284,10/05/2026 8:03,Store 3,104,Completed,Cash,29.91
TXN-18285,25/05/2026 21:40,Store 6,100,Completed,Credit Card,18.81
TXN-18286,05/05/2026 20:43,Store 5,104,Completed,Cash,34.34
TXN-18287,12/05/2026 17:41,Store 6,106,Completed,Credit Card,13.76
TXN-18288,16/05/2026 16:50,Store 2,102,Completed,Credit Card,39.87
TXN-18289,06/05/2026 9:54,Store 4,108,Completed,Cash,31.48
TXN-18290,14/05/2026 13:56,Store 5,105,Completed,Credit Card,17.17
TXN-18291,28/05/2026 7:42,Store 5,105,Completed,Credit Card,23.04
TXN-18292,26/05/2026 21:45,Store 2,106,Completed,Mobile App,22.37
TXN-18293,25/05/2026 13:38,Store 3,101,Completed,Mobile App,33.7
TXN-18294,07/05/2026 17:56,Store 4,102,Completed,Cash,6.26
TXN-18295,24/05/2026 13:30,Store 4,108,Completed,Mobile App,19.93
TXN-18296,23/05/2026 8:36,Store 6,100,Completed,Credit Card,38.03
TXN-18297,04/05/2026 16:06,Store 2,105,Completed,Credit Card,39.92
TXN-18298,25/05/2026 16:28,Store 4,101,Completed,Cash,7.02
TXN-18299,14/05/2026 21:03,Store 4,105,Completed,Cash,20.99
TXN-18300,29/05/2026 18:32,Store 1,108,Completed,Credit Card,20.94
TXN-18301,05/05/2026 8:11,Store 4,104,Completed,Cash,21.34
TXN-18302,16/05/2026 7:29,Store 5,108,Completed,Credit Card,42.96
TXN-18303,20/05/2026 17:41,Store 1,100,Completed,Credit Card,16.95
TXN-18304,02/05/2026 7:22,Store 2,100,Completed,Mobile App,26.57
TXN-18305,05/05/2026 19:23,Store 6,101,Completed,Credit Card,39.52
TXN-18306,20/05/2026 10:23,Store 4,109,Completed,Mobile App,29.92
TXN-18307,15/05/2026 8:32,Store 1,110,Completed,Cash,27.6
TXN-18308,19/05/2026 18:19,Store 6,102,Completed,Credit Card,22.14
TXN-18309,19/05/2026 9:47,Store 1,106,Completed,Mobile App,33.28
TXN-18310,21/05/2026 15:07,Store 6,105,Completed,Cash,26.79
TXN-18311,19/05/2026 13:16,Store 1,100,Completed,Credit Card,27.93
TXN-18312,21/05/2026 10:37,Store 3,106,Completed,Credit Card,43.34
TXN-18313,05/05/2026 18:33,Store 6,100,Refund,Cash,10.27
TXN-18314,07/05/2026 7:34,Store 4,109,Completed,Mobile App,8.62
TXN-18315,23/05/2026 17:31,Store 2,107,Completed,Credit Card,5.22
TXN-18316,02/05/2026 9:45,Store 4,109,Completed,Cash,14.26
TXN-18317,23/05/2026 15:24,Store 5,104,Completed,Credit Card,18.45
TXN-18318,17/05/2026 9:46,Store 4,102,Completed,Credit Card,41.65
TXN-18319,04/05/2026 9:06,Store 2,106,Completed,Credit Card,40.5
TXN-18320,25/05/2026 20:31,Store 3,109,Completed,Mobile App,37.11
TXN-18321,20/05/2026 13:52,Store 5,101,Completed,Credit Card,7.46
TXN-18322,27/05/2026 10:35,Store 2,105,Completed,Credit Card,19.29
TXN-18323,08/05/2026 17:01,Store 3,103,Completed,Mobile App,19.8
TXN-18324,13/05/2026 18:02,Store 4,109,Void,Cash,17.36
TXN-18325,09/05/2026 7:22,Store 4,101,Completed,Mobile App,23.72
TXN-18326,21/05/2026 10:55,Store 1,102,Completed,Mobile App,42.72
